Freq_Hz,T_meas_gate_abs,T_fit_abs
19098522768.8927,0.391739185070104,0.7659557
19109266267.855,0.390909966243733,0.7659499
19120009766.8172,0.390054912724272,0.7659428
19130753265.7795,0.3891755584025,0.7659345
19141496764.7418,0.388273473563081,0.7659249
19152240263.7041,0.387350259876619,0.7659138
19162983762.6663,0.386407545324475,0.7659015
19173727261.6286,0.38544697908969,0.7658879
19184470760.5909,0.384470226446565,0.765873
19195214259.5532,0.38347896368033,0.7658566
19205957758.5154,0.382474873066933,0.7658392
19216701257.4777,0.381459637941299,0.7658202
19227444756.44,0.38043493788048,0.7657998
19238188255.4023,0.379402444026082,0.7657781
19248931754.3645,0.378363814568057,0.7657551
19259675253.3268,0.377320690409611,0.7657306
19270418752.2891,0.37627469103057,0.7657048
19281162251.2514,0.37522741056403,0.7656776
19291905750.2136,0.374180414098698,0.7656489
19302649249.1759,0.373135234216838,0.7656188
19313392748.1382,0.372093367775367,0.7655874
19324136247.1005,0.371056272935362,0.7655546
19334879746.0628,0.370025366442982,0.7655202
19345623245.025,0.369002021162809,0.7654845
19356366743.9873,0.367987563862609,0.7654474
19367110242.9496,0.366983273246772,0.7654087
19377853741.9119,0.36599037823407,0.7653686
19388597240.8741,0.365010056473899,0.7653272
19399340739.8364,0.364043433093902,0.7652842
19410084238.7987,0.363091579670771,0.7652397
19420827737.761,0.362155513415056,0.7651939
19431571236.7232,0.36123619656005,0.7651464
19442314735.6855,0.360334535944206,0.7650977
19453058234.6478,0.359451382776034,0.7650474
19463801733.6101,0.358587532570145,0.7649956
19474545232.5723,0.35774372524288,0.7649422
19485288731.5346,0.356920645355893,0.7648876
19496032230.4969,0.35611892249609,0.7648312
19506775729.4592,0.355339131780474,0.7647735
19517519228.4214,0.354581794474645,0.7647142
19528262727.3837,0.353847378714022,0.7646535
19539006226.346,0.353136300317203,0.7645913
19549749725.3083,0.352448923681323,0.7645276
19560493224.2705,0.351785562749719,0.7644623
19571236723.2328,0.351146482042715,0.7643955
19581980222.1951,0.350531897742904,0.7643272
19592723721.1574,0.349941978826816,0.7642574
19603467220.1196,0.349376848235467,0.7641862
19614210719.0819,0.348836584076832,0.7641135
19624954218.0442,0.348321220853876,0.7640392
19635697717.0065,0.347830750712347,0.7639633
19646441215.9687,0.347365124703078,0.7638859
19657184714.931,0.34692425405412,0.7638072
19667928213.8933,0.346508011448543,0.7637267
19678671712.8556,0.346116232304243,0.7636448
19689415211.8178,0.3457487160526,0.7635614
19700158710.7801,0.345405227413284,0.7634764
19710902209.7424,0.345085497662947,0.7633901
19721645708.7047,0.344789225895931,0.7633021
19732389207.667,0.344516080275535,0.7632127
19743132706.6292,0.344265699274699,0.7631218
19753876205.5915,0.344037692905307,0.7630293
