Freq_Hz,T_meas_abs,T_fit_abs
18000000000,0.269400542928333,0.280785601925603
18013750000,0.270455327565671,0.280619586603658
18027500000,0.267962153314371,0.280453479213256
18041250000,0.267151017939942,0.280287292055991
18055000000,0.270892605521923,0.280121037522384
18068750000,0.270144981019102,0.279954728080624
18082500000,0.271119361748074,0.279788376265307
18096250000,0.271321325176523,0.279621994666181
18110000000,0.270018825285668,0.279455595916909
18123750000,0.272735415639493,0.27928919268386
18137500000,0.272440569569697,0.279122797654935
18151250000,0.277980942911711,0.278956423528445
18165000000,0.280587282505247,0.278790083002042
18178750000,0.28072864655338,0.278623788761722
18192500000,0.27783295917011,0.278457553470897
18206250000,0.278940311734466,0.278291389759555
18220000000,0.282628060656308,0.278125310213519
18233750000,0.285250652348437,0.2779593273638
18247500000,0.284749105940152,0.277793453676067
18261250000,0.281576598514264,0.277627701540239
18275000000,0.279813447964687,0.277462083260195
18288750000,0.276132337081028,0.277296611043633
18302500000,0.279453684458177,0.277131296992063
18316250000,0.274844747255454,0.276966153090953
18330000000,0.274095201848438,0.27680119120004
18343750000,0.269830417950198,0.276636423043797
18357500000,0.267484632727454,0.276471860202079
18371250000,0.270136564397757,0.276307514100946
18385000000,0.266499644751722,0.276143396003671
18398750000,0.26999672927814,0.275979517001943
18412500000,0.268552340457953,0.275815888007262
18426250000,0.26733269979672,0.275652519742541
18440000000,0.267337483953323,0.275489422733917
18453750000,0.269173767828105,0.275326607302775
18467500000,0.269881159807083,0.275164083557992
18481250000,0.269423646690433,0.2750018613884
18495000000,0.274713753817984,0.274839950455485
18508750000,0.269813980299497,0.274678360186312
18522500000,0.272244616744684,0.27451709976669
18536250000,0.276346980884274,0.274356178134578
18550000000,0.275139858874279,0.274195603973729
18563750000,0.276252629595311,0.274035385707589
18577500000,0.276646946214363,0.273875531493441
18591250000,0.276278373199729,0.273716049216805
18605000000,0.272614835282765,0.273556946486095
18618750000,0.278801585708813,0.273398230627526
18632500000,0.278022791407385,0.273239908680296
18646250000,0.277300893942507,0.273081987392017
18660000000,0.275625675294136,0.272924473214416
18673750000,0.272710848931798,0.272767372299304
18687500000,0.273437522312235,0.272610690494812
18701250000,0.272016741080417,0.272454433341887
18715000000,0.273348426631357,0.272298606071069
18728750000,0.274962568686054,0.272143213599534
18742500000,0.272824524052367,0.271988260528401
18756250000,0.269638392803129,0.271833751140322
18770000000,0.268113736331205,0.271679689397333
18783750000,0.267992841992148,0.271526078938983
