Freq_Hz,T_meas_gate_abs,T_fit_abs
19098522768.8927,0.276076410361124,0.8610613
19109266267.855,0.275703814681025,0.8610199
19120009766.8172,0.27531935615566,0.860981
19130753265.7795,0.27492373356022,0.8609447
19141496764.7418,0.274517665816412,0.8609111
19152240263.7041,0.274101889542122,0.8608798
19162983762.6663,0.273677156553144,0.8608511
19173727261.6286,0.273244231334761,0.860825
19184470760.5909,0.272803888500575,0.8608015
19195214259.5532,0.272356910255449,0.8607805
19205957758.5154,0.271904083878729,0.8607621
19216701257.4777,0.271446199243068,0.860746
19227444756.44,0.270984046383169,0.8607326
19238188255.4023,0.270518413127727,0.8607216
19248931754.3645,0.270050082806618,0.8607132
19259675253.3268,0.269579832044205,0.8607071
19270418752.2891,0.269108428648302,0.8607034
19281162251.2514,0.268636629603043,0.8607023
19291905750.2136,0.268165179172596,0.8607034
19302649249.1759,0.267694807121346,0.8607072
19313392748.1382,0.26722622705489,0.8607134
19324136247.1005,0.266760134884969,0.8607218
19334879746.0628,0.26629720742027,0.8607327
19345623245.025,0.26583810108391,0.8607459
19356366743.9873,0.2653834507574,0.8607615
19367110242.9496,0.264933868749893,0.8607794
19377853741.9119,0.264489943890679,0.8607997
19388597240.8741,0.264052240742105,0.8608221
19399340739.8364,0.263621298929374,0.8608471
19410084238.7987,0.263197632583145,0.8608741
19420827737.761,0.262781729890276,0.8609034
19431571236.7232,0.262374052747695,0.8609353
19442314735.6855,0.261975036514017,0.8609691
19453058234.6478,0.261585089853292,0.861005
19463801733.6101,0.261204594665075,0.8610432
19474545232.5723,0.260833906094942,0.8610837
19485288731.5346,0.260473352619493,0.8611262
19496032230.4969,0.260123236199938,0.8611708
19506775729.4592,0.25978383249843,0.8612177
19517519228.4214,0.259455391151422,0.8612667
19528262727.3837,0.259138136094489,0.8613178
19539006226.346,0.258832265933273,0.8613707
19549749725.3083,0.258537954355408,0.8614258
19560493224.2705,0.258255350578553,0.8614829
19571236723.2328,0.257984579829926,0.861542
19581980222.1951,0.257725743853017,0.8616033
19592723721.1574,0.257478921437447,0.8616663
19603467220.1196,0.257244168968248,0.8617314
19614210719.0819,0.257021520991141,0.8617982
19624954218.0442,0.256810990790669,0.861867
19635697717.0065,0.256612570978383,0.8619378
19646441215.9687,0.256426234088518,0.8620104
19657184714.931,0.256251933178915,0.8620848
19667928213.8933,0.25608960243521,0.862161
19678671712.8556,0.255939157776544,0.862239
19689415211.8178,0.255800497461344,0.8623186
19700158710.7801,0.255673502691901,0.8624002
19710902209.7424,0.255558038216745,0.8624832
