Freq_Hz,T_meas_abs,T_fit_abs
18000000000,0.270934254388973,0.280942642301385
18013750000,0.269065856487051,0.28077666481535
18027500000,0.268996952017976,0.280610591925097
18041250000,0.268380855751711,0.280444436025578
18055000000,0.269182951298153,0.280278209601842
18068750000,0.266774646599743,0.280111925217689
18082500000,0.270534392185356,0.279945595504311
18096250000,0.271885301441803,0.279779233148947
18110000000,0.27101525890615,0.279612850883553
18123750000,0.269186599480265,0.279446461473504
18137500000,0.270471076497247,0.279280077706326
18151250000,0.276273369009808,0.27911371238048
18165000000,0.28068130232559,0.278947378294207
18178750000,0.278454173711566,0.278781088234433
18192500000,0.27996105057781,0.278614854965755
18206250000,0.279672511153458,0.278448691219513
18220000000,0.283815577508089,0.278282609682952
18233750000,0.286002313565831,0.278116622988494
18247500000,0.28510522016775,0.277950743703114
18261250000,0.280431476303649,0.277784984317848
18275000000,0.27959061092415,0.27761935723742
18288750000,0.278731863680521,0.277453874770007
18302500000,0.27745933429716,0.277288549117158
18316250000,0.276970708072663,0.27712339236385
18330000000,0.276310623658982,0.276958416468721
18343750000,0.272027967141732,0.276793633254453
18357500000,0.272197157975933,0.276629054398343
18371250000,0.271030784521419,0.276464691423047
18385000000,0.269171784949525,0.27630055568751
18398750000,0.270869186342043,0.276136658378094
18412500000,0.270866403700753,0.275973010499904
18426250000,0.269829223983806,0.275809622868314
18440000000,0.272276059310092,0.275646506100709
18453750000,0.27031829138011,0.275483670608441
18467500000,0.268856547798275,0.275321126589005
18481250000,0.272120123933457,0.27515888401844
18495000000,0.273043035420652,0.274996952643962
18508750000,0.271825595859823,0.27483534197683
18522500000,0.270985779446703,0.27467406128545
18536250000,0.274235405525034,0.27451311958872
18550000000,0.277139456021422,0.274352525649625
18563750000,0.274512370881038,0.274192287969079
18577500000,0.277245835014998,0.274032414780015
18591250000,0.275963560813893,0.273872914041741
18605000000,0.275841042681013,0.273713793434538
18618750000,0.27700559399493,0.273555060354535
18632500000,0.278759707040835,0.273396721908836
18646250000,0.28009400895891,0.273238784910915
18660000000,0.273928942461136,0.273081255876276
18673750000,0.273503800381685,0.272924141018382
18687500000,0.274581839490254,0.272767446244856
18701250000,0.273738184895526,0.272611177153947
18715000000,0.27445271317708,0.272455339031269
18728750000,0.269977005705049,0.272299936846818
18742500000,0.273062967907756,0.272144975252253
18756250000,0.268138626125396,0.271990458578457
18770000000,0.268962643672634,0.271836390833366
18783750000,0.268520776447667,0.271682775700078
18797500000,0.268401638497258,0.271529616535225
18811250000,0.270775309716165,0.271376916367631
18825000000,0.268347723382734,0.271224677897225
18838750000,0.270053731892583,0.271072903494246
18852500000,0.270514817317085,0.270921595198696
18866250000,0.269946488936583,0.270770754720084
18880000000,0.269996843104722,0.270620383437417
18893750000,0.27000600760069,0.270470482399476
18907500000,0.267412192869244,0.270321052325345
18921250000,0.265857080303923,0.270172093605205
18935000000,0.265389491367218,0.270023606301395
18948750000,0.266860098040953,0.269875590149724
18962500000,0.269651743310926,0.269728044561046
18976250000,0.266060397676004,0.269580968623085
18990000000,0.264860140535704,0.269434361102515
19003750000,0.265766406859593,0.269288220447286
19017500000,0.266325476955494,0.269142544789199
19031250000,0.265812663064476,0.268997331946723
