Freq_Hz,T_meas_abs,T_fit_abs
18000000000,0.442912937913606,0.42742226369751
18013750000,0.445128489038702,0.42715741458978
18027500000,0.44347083038765,0.426892251564217
18041250000,0.446032837644982,0.426626799073827
18055000000,0.44154929977526,0.42636108187439
18068750000,0.447487494755295,0.426095125001453
18082500000,0.443026172296144,0.425828953747205
18096250000,0.443700869272566,0.425562593637244
18110000000,0.440217946443996,0.425296070407265
18123750000,0.442404856965328,0.425029409979689
18137500000,0.438055592870562,0.424762638440254
18151250000,0.441060102150405,0.424495782014594
18165000000,0.444368875978429,0.424228867044825
18178750000,0.445450378051687,0.423961919966161
18192500000,0.445823918354105,0.423694967283575
18206250000,0.441764162996763,0.423428035548543
18220000000,0.443081307356943,0.423161151335865
18233750000,0.445644700426716,0.422894341220612
18247500000,0.448111272672722,0.422627631755192
18261250000,0.444731107791737,0.422361049446583
18275000000,0.445619855069907,0.42209462073372
18288750000,0.440544636923824,0.421828371965082
18302500000,0.441506589628006,0.421562329376491
18316250000,0.446169461525544,0.421296519069116
18330000000,0.440093225218761,0.421030966987748
18343750000,0.442459685250087,0.420765698899311
18357500000,0.443917265306464,0.420500740371663
18371250000,0.440696521135957,0.420236116752686
18385000000,0.443957487014794,0.419971853149681
18398750000,0.44255586758757,0.419707974409088
18412500000,0.444531193597683,0.419444505096548
18426250000,0.447733442557248,0.419181469477307
18440000000,0.439832944979124,0.418918891496993
18453750000,0.439888981452981,0.41865679476277
18467500000,0.437087632157656,0.418395202524876
18481250000,0.440986465015975,0.418134137658576
18495000000,0.440451155174552,0.417873622646515
18508750000,0.443048120679357,0.417613679561508
18522500000,0.439471079944761,0.417354330049761
18536250000,0.439119399869242,0.417095595314537
18550000000,0.435199572604123,0.416837496100278
18563750000,0.439357121948663,0.416580052677192
18577500000,0.439350910326843,0.416323284826317
18591250000,0.438996734872551,0.416067211825058
18605000000,0.436687072844818,0.415811852433218
18618750000,0.43749544884077,0.415557224879524
18632500000,0.436163530391163,0.415303346848659
18646250000,0.440561172835205,0.415050235468795
18660000000,0.438363686801015,0.414797907299646
18673750000,0.439530751182685,0.414546378321041
18687500000,0.435102130797737,0.41429566392202
18701250000,0.437002713042109,0.414045778890463
18715000000,0.433230903549073,0.413796737403243
18728750000,0.435141471762931,0.413548553016929
18742500000,0.433851802609855,0.413301238659016
18756250000,0.436346432741912,0.413054806619712
18770000000,0.430394452434489,0.412809268544254
18783750000,0.428643107069097,0.412564635425788
18797500000,0.430257958977434,0.412320917598784
18811250000,0.429598702744315,0.412078124733012
18825000000,0.431707024342331,0.411836265828061
18838750000,0.432818517563224,0.41159534920842
18852500000,0.426831004328947,0.411355382519098
18866250000,0.431099762094797,0.411116372721806
18880000000,0.427716334476489,0.410878326091687
18893750000,0.429192750088104,0.410641248214601
18907500000,0.433341423253994,0.410405143984949
18921250000,0.43254388926644,0.410170017604061
18935000000,0.428271053827557,0.409935872579115
18948750000,0.427391608857971,0.409702711722613
18962500000,0.430195915212668,0.409470537152392
18976250000,0.42680498757582,0.409239350292177
18990000000,0.428885985414009,0.409009151872674
19003750000,0.429153278666059,0.408779941933191
19017500000,0.424837273968335,0.408551719823794
19031250000,0.422346856863327,0.408324484207988
19045000000,0.423632233438591,0.40809823306592
19058750000,0.42131637128281,0.407872963698106
19072500000,0.42034338235583,0.407648672729661
19086250000,0.424423671714682,0.40742535611505
19100000000,0.421229478424496,0.407203009143334
19113750000,0.421332631522041,0.406981626443925
19127500000,0.419457104544651,0.406761201992825
19141250000,0.421489999297389,0.406541729119357
19155000000,0.423158877604393,0.406323200513378
19168750000,0.418492467790201,0.406105608232968
19182500000,0.417619167269141,0.405888943712587
19196250000,0.419037005576325,0.405673197771692
19210000000,0.417991600592422,0.405458360623817
19223750000,0.422553154429717,0.405244421886091
19237500000,0.423625554350127,0.405031370589202
19251250000,0.422156589432527,0.404819195187798
19265000000,0.419152619772974,0.404607883571302
19278750000,0.419408474420004,0.404397423075154
19292500000,0.418145649946287,0.404187800492459
19306250000,0.421038010755135,0.403979002086026
19320000000,0.42456554686222,0.403771013600812
19333750000,0.421252645012894,0.403563820276736
19347500000,0.417228051439709,0.403357406861866
19361250000,0.416067851574712,0.403151757625981
19375000000,0.413607867914697,0.402946856374462
19388750000,0.41578273660501,0.402742686462552
19402500000,0.412100425202273,0.402539230809923
19416250000,0.413656480881227,0.402336471915586
19430000000,0.409153066817652,0.402134391873091
19443750000,0.41202625844368,0.401932972386046
19457500000,0.409925951214645,0.401732194783906
19471250000,0.41369920715651,0.401532040038048
19485000000,0.412787278524618,0.401332488778113
19498750000,0.411723195700253,0.401133521308588
19512500000,0.409834160140747,0.400935117625643
19526250000,0.411420437052452,0.400737257434179
19540000000,0.411800084165887,0.40053992016511
19553750000,0.41561281351006,0.400343084992827
19567500000,0.414204917226892,0.400146730852864
19581250000,0.413073144217935,0.399950836459734
19595000000,0.412253319412554,0.399755380324927
19608750000,0.410437763405169,0.399560340775054
19622500000,0.409115597435107,0.399365695970128
19636250000,0.411401277796233,0.399171423921962
19650000000,0.410984170274144,0.398977502512673
19663750000,0.413692571105995,0.398783909513273
19677500000,0.413654447713211,0.398590622602346
19691250000,0.410915865065983,0.398397619384768
19705000000,0.411812199000153,0.398204877410495
19718750000,0.412664461111631,0.398012374193362
19732500000,0.408796466743967,0.397820087229908
19746250000,0.408255487999403,0.397627994018202
19760000000,0.405927494414681,0.397436072076644
19773750000,0.406105928600817,0.397244298962749
19787500000,0.406834869527383,0.39705265229187
19801250000,0.407137371559752,0.396861109755869
19815000000,0.407434519518573,0.396669649141704
19828750000,0.404452872462549,0.396478248349928
19842500000,0.403652823829174,0.396286885413069
19856250000,0.40227695929901,0.396095538513894
19870000000,0.406837698037785,0.395904186003525
19883750000,0.406109097127394,0.395712806419402
19897500000,0.408891062168496,0.39552137850307
