Freq_Hz,T_meas_abs,T_fit_abs
18000000000,0.0687209491017288,0.0456066538888288
18013750000,0.0695687999144352,0.0455305489453162
18027500000,0.0704773050043675,0.0454545920028227
18041250000,0.0715552126547121,0.0453787827200863
18055000000,0.0630738629601459,0.0453031207565758
18068750000,0.0629076321415672,0.0452276057724926
18082500000,0.0691343679031337,0.0451522374287709
18096250000,0.0691048487683589,0.0450770153870795
18110000000,0.07242020422639,0.0450019393098219
18123750000,0.0661057556600931,0.0449270088601383
18137500000,0.0645017894709463,0.0448522237019061
18151250000,0.0619461581670318,0.0447775834997406
18165000000,0.0593364141474675,0.0447030879189969
18178750000,0.0583467809288592,0.0446287366257703
18192500000,0.0645887979828697,0.0445545292868972
18206250000,0.0614229847566357,0.0444804655699568
18220000000,0.0638338528791678,0.0444065451432714
18233750000,0.0578911667637616,0.0443327676759077
18247500000,0.0608587254487695,0.0442591328376781
18261250000,0.0624138679565411,0.044185640299141
18275000000,0.0615702758145256,0.0441122897316027
18288750000,0.0621462747827207,0.0440390808071174
18302500000,0.0617872165272853,0.043966013198489
18316250000,0.0594515843979452,0.0438930865792717
18330000000,0.0628497487199802,0.043820300623771
18343750000,0.0619125975853172,0.0437476550070446
18357500000,0.0678595948860154,0.0436751494049036
18371250000,0.0671449676754199,0.0436027834939129
18385000000,0.0646641656207939,0.0435305569513929
18398750000,0.0692961967291312,0.0434584694554198
18412500000,0.0671924151338797,0.0433865206848264
18426250000,0.0657060520701866,0.0433147103192036
18440000000,0.0645319177231786,0.043243038038901
18453750000,0.0607751626614951,0.0431715035250273
18467500000,0.0610178897647222,0.0431001064594518
18481250000,0.0606926816128708,0.043028846524805
18495000000,0.0585998357633016,0.042957723404479
18508750000,0.0553563499729243,0.0428867367826292
18522500000,0.0571053542425903,0.0428158863441739
18536250000,0.054769056550556,0.0427451717747961
18550000000,0.049197425464511,0.0426745927609437
18563750000,0.0525833348636114,0.0426041489898306
18577500000,0.0558176906230265,0.0425338401494364
