Freq_Hz,T_meas_gate_abs,T_fit_abs
19098522768.8927,1.0120430296813,0.9463981
19109266267.855,1.01216698685444,0.9465905
19120009766.8172,1.01224543045945,0.9467818
19130753265.7795,1.01227846793606,0.9469723
19141496764.7418,1.01226638406971,0.9471616
19152240263.7041,1.01220963488928,0.9473501
19162983762.6663,1.01210884096259,0.9475377
19173727261.6286,1.01196478014987,0.9477242
19184470760.5909,1.01177837987744,0.9479096
19195214259.5532,1.01155070899543,0.9480942
19205957758.5154,1.01128296928414,0.9482777
19216701257.4777,1.01097648667356,0.9484602
19227444756.44,1.01063270223989,0.9486417
19238188255.4023,1.01025316304169,0.9488221
19248931754.3645,1.0098395128562,0.9490013
19259675253.3268,1.00939348287407,0.9491796
19270418752.2891,1.0089168824078,0.9493567
19281162251.2514,1.00841158966582,0.9495327
19291905750.2136,1.00787954264065,0.9497077
19302649249.1759,1.00732273015565,0.9498814
19313392748.1382,1.00674318311084,0.950054
19324136247.1005,1.00614296596406,0.9502257
19334879746.0628,1.00552416847956,0.950396
19345623245.025,1.00488889777194,0.9505652
19356366743.9873,1.00423927066903,0.9507332
19367110242.9496,1.00357740641344,0.9509002
19377853741.9119,1.00290541971844,0.9510657
19388597240.8741,1.00222541419011,0.9512302
19399340739.8364,1.00153947612417,0.9513933
19410084238.7987,1.00084966868267,0.9515553
19420827737.761,1.00015802645243,0.9517161
19431571236.7232,0.999466550384571,0.9518756
19442314735.6855,0.998777203111767,0.9520338
19453058234.6478,0.998091904637591,0.9521909
19463801733.6101,0.997412528390404,0.9523464
19474545232.5723,0.996740897632386,0.9525007
19485288731.5346,0.996078782212903,0.9526539
19496032230.4969,0.995427895654106,0.9528058
19506775729.4592,0.994789892555675,0.9529561
19517519228.4214,0.994166366304823,0.9531052
19528262727.3837,0.993558847077089,0.953253
19539006226.346,0.992968800113049,0.9533994
19549749725.3083,0.992397624255853,0.9535445
19560493224.2705,0.991846650734433,0.9536881
19571236723.2328,0.991317142177273,0.9538305
19581980222.1951,0.990810291841867,0.9539713
19592723721.1574,0.99032722304525,0.9541108
19603467220.1196,0.989868988781417,0.9542488
19614210719.0819,0.989436571511899,0.9543856
19624954218.0442,0.989030883116306,0.9545208
19635697717.0065,0.988652764990251,0.9546546
19646441215.9687,0.988302988278696,0.9547869
19657184714.931,0.987982254233414,0.9549178
19667928213.8933,0.987691194683967,0.9550472
19678671712.8556,0.987430372612282,0.9551753
19689415211.8178,0.987200282821625,0.9553017
19700158710.7801,0.987001352691443,0.9554266
19710902209.7424,0.986833943010278,0.9555502
19721645708.7047,0.986698348879603,0.955672
19732389207.667,0.9865948006821,0.9557925
19743132706.6292,0.986523465108532,0.9559114
19753876205.5915,0.986484446237996,0.9560289
19764619704.5538,0.986477786666889,0.9561446
19775363203.5161,0.986503468682514,0.956259
19786106702.4783,0.986561415477739,0.9563717
19796850201.4406,0.986651492403639,0.9564827
19807593700.4029,0.986773508257486,0.9565923
19818337199.3652,0.986927216603881,0.9567003
19829080698.3274,0.987112317127201,0.9568066
19839824197.2897,0.987328457013887,0.9569114
19850567696.252,0.987575232363405,0.9570145
19861311195.2143,0.987852189626996,0.9571161
19872054694.1765,0.988158827073579,0.9572161
