Freq_Hz,T_meas_gate_abs,T_fit_abs
19098522768.8927,0.317874867265263,0.8571184
19109266267.855,0.317021519658037,0.8570523
19120009766.8172,0.316151723335336,0.8569856
19130753265.7795,0.315267417934531,0.8569185
19141496764.7418,0.314370531824637,0.8568512
19152240263.7041,0.3134629769222,0.8567834
19162983762.6663,0.312546643612618,0.8567154
19173727261.6286,0.311623395809501,0.8566472
19184470760.5909,0.310695066182695,0.8565785
19195214259.5532,0.309763451583366,0.8565093
19205957758.5154,0.308830308692071,0.8564398
19216701257.4777,0.30789734991305,0.85637
19227444756.44,0.306966239535167,0.8562999
19238188255.4023,0.30603859017697,0.8562294
19248931754.3645,0.305115959530324,0.8561586
19259675253.3268,0.304199847414064,0.8560874
19270418752.2891,0.303291693146044,0.8560159
19281162251.2514,0.302392873239025,0.855944
19291905750.2136,0.301504699422931,0.8558719
19302649249.1759,0.300628416993239,0.8557993
19313392748.1382,0.299765203482633,0.8557265
19324136247.1005,0.298916167650596,0.8556533
19334879746.0628,0.298082348783341,0.8555798
19345623245.025,0.297264716294404,0.8555059
19356366743.9873,0.296464169614374,0.8554318
19367110242.9496,0.295681538356604,0.8553572
19377853741.9119,0.294917582744332,0.8552823
19388597240.8741,0.294172994283481,0.8552072
19399340739.8364,0.293448396664445,0.8551317
19410084238.7987,0.292744346875442,0.8550557
19420827737.761,0.292061336509506,0.8549798
19431571236.7232,0.291399793246879,0.8549032
19442314735.6855,0.290760082494427,0.8548265
19453058234.6478,0.290142509163795,0.8547492
19463801733.6101,0.289547319570215,0.854672
19474545232.5723,0.288974703434268,0.8545943
19485288731.5346,0.288424795969395,0.8545163
19496032230.4969,0.287897680038596,0.8544378
19506775729.4592,0.287393388364478,0.8543591
19517519228.4214,0.286911905777597,0.8542802
19528262727.3837,0.286453171488965,0.854201
19539006226.346,0.286017081373497,0.8541213
19549749725.3083,0.285603490252163,0.8540415
19560493224.2705,0.285212214161613,0.8539613
19571236723.2328,0.284843032601063,0.8538808
19581980222.1951,0.284495690747257,0.8538001
19592723721.1574,0.284169901629323,0.8537191
19603467220.1196,0.283865348256365,0.8536376
19614210719.0819,0.283581685691578,0.8535559
19624954218.0442,0.283318543067659,0.853474
19635697717.0065,0.283075525539134,0.8533918
19646441215.9687,0.282852216168155,0.8533092
19657184714.931,0.282648177741075,0.8532264
19667928213.8933,0.282462954513913,0.8531435
19678671712.8556,0.282296073885516,0.8530599
19689415211.8178,0.282147047997899,0.8529763
19700158710.7801,0.282015375263824,0.8528924
19710902209.7424,0.281900541822249,0.8528082
19721645708.7047,0.281802022922757,0.8527237
19732389207.667,0.281719284240512,0.8526389
19743132706.6292,0.281651783123684,0.8525538
19753876205.5915,0.281598969775587,0.8524686
19764619704.5538,0.281560288374099,0.852383
19775363203.5161,0.281535178131121,0.8522971
19786106702.4783,0.281523074295034,0.8522111
19796850201.4406,0.281523409099281,0.8521247
19807593700.4029,0.281535612660247,0.8520383
19818337199.3652,0.281559113827733,0.8519514
19829080698.3274,0.281593340991293,0.8518642
19839824197.2897,0.281637722845742,0.8517768
19850567696.252,0.281691689119071,0.8516892
19861311195.2143,0.281754671265956,0.8516013
19872054694.1765,0.281826103129957,0.8515131
19882798193.1388,0.281905421577381,0.8514248
19893541692.1011,0.281992067105664,0.8513363
19904285191.0634,0.282085484428948,0.8512474
19915028690.0256,0.282185123043391,0.8511584
19925772188.9879,0.282290437774545,0.851069
19936515687.9502,0.282400889308949,0.8509795
19947259186.9125,0.282515944711883,0.8508896
19958002685.8747,0.282635077933018,0.8507998
19968746184.837,0.282757770301481,0.8507095
19979489683.7993,0.282883511011626,0.850619
19990233182.7616,0.283011797600598,0.8505284
20000976681.7238,0.283142136418534,0.8504373
20011720180.6861,0.283274043092044,0.8503463
20022463679.6484,0.283407042981375,0.850255
20033207178.6107,0.283540671631477,0.8501635
20043950677.5729,0.283674475216947,0.8500717
20054694176.5352,0.283808010980659,0.8499796
20065437675.4975,0.283940847665674,0.8498875
20076181174.4598,0.284072565939851,0.8497952
20086924673.4221,0.2842027588124,0.8497025
20097668172.3843,0.284331032041482,0.8496098
20108411671.3466,0.284457004531766,0.8495169
20119155170.3089,0.284580308720774,0.8494238
20129898669.2712,0.284700590952693,0.8493304
20140642168.2334,0.284817511838229,0.8492367
20151385667.1957,0.284930746599006,0.8491431
20162129166.158,0.285039985394932,0.8490492
20172872665.1203,0.285144933632893,0.848955
20183616164.0825,0.285245312255117,0.8488607
20194359663.0448,0.285340858005505,0.8487662
20205103162.0071,0.285431323672246,0.8486716
20215846660.9694,0.285516478305035,0.8485768
20226590159.9316,0.285596107405243,0.8484818
20237333658.8939,0.285670013087454,0.8483867
20248077157.8562,0.285738014210823,0.8482913
20258820656.8185,0.285799946478819,0.8481959
20269564155.7807,0.285855662505996,0.8481002
20280307654.743,0.285905031850552,0.8480044
20291051153.7053,0.285947941011569,0.8479084
20301794652.6676,0.285984293389963,0.8478124
20312538151.6298,0.286014009212315,0.847716
20323281650.5921,0.286037025416937,0.8476197
20334025149.5544,0.286053295501677,0.847523
20344768648.5167,0.286062789333169,0.8474264
20355512147.4789,0.286065492917396,0.8473294
20366255646.4412,0.286061408131657,0.8472325
20376999145.4035,0.28605055241819,0.8471354
20387742644.3658,0.286032958439935,0.8470382
20398486143.328,0.286008673699098,0.8469408
20409229642.2903,0.285977760119378,0.8468431
20419973141.2526,0.285940293592923,0.8467455
20430716640.2149,0.285896363493259,0.8466477
20441460139.1771,0.285846072155639,0.8465499
20452203638.1394,0.285789534326415,0.8464519
20462947137.1017,0.285726876583217,0.8463538
20473690636.064,0.285658236727885,0.8462554
20484434135.0262,0.285583763154245,0.8461571
20495177633.9885,0.28550361419294,0.8460588
20505921132.9508,0.285417957435677,0.8459601
20516664631.9131,0.285326969041333,0.8458614
20527408130.8754,0.285230833026465,0.8457627
20538151629.8376,0.285129740542844,0.8456638
20548895128.7999,0.285023889144694,0.8455649
20559638627.7622,0.284913482048356,0.8454658
20570382126.7245,0.284798727387117,0.8453666
20581125625.6867,0.284679837463974,0.8452674
20591869124.649,0.284557028005059,0.845168
20602612623.6113,0.28443051741647,0.8450686
20613356122.5736,0.284300526047169,0.8449693
20624099621.5358,0.28416727546058,0.8448695
20634843120.4981,0.284030987717434,0.84477
20645586619.4604,0.283891884672335,0.8446702
20656330118.4227,0.283750187286394,0.8445705
20667073617.3849,0.283606114958209,0.8444706
20677817116.3472,0.283459884875302,0.8443707
20688560615.3095,0.283311711388012,0.8442707
20699304114.2718,0.283161805407721,0.8441706
20710047613.234,0.283010373831078,0.8440706
20720791112.1963,0.282857618991819,0.8439704
20731534611.1586,0.282703738141525,0.8438702
20742278110.1209,0.282548922960577,0.8437698
20753021609.0831,0.282393359100343,0.8436697
20763765108.0454,0.282237225757492,0.8435693
20774508607.0077,0.282080695281164,0.8434688
20785252105.97,0.281923932813524,0.8433685
20795995604.9322,0.281767095964116,0.843268
20806739103.8945,0.281610334518226,0.8431675
20817482602.8568,0.281453790179333,0.843067
20828226101.8191,0.281297596345556,0.8429664
20838969600.7813,0.281141877919886,0.842866
20849713099.7436,0.280986751153831,0.8427653
20860456598.7059,0.280832323523969,0.8426647
20871200097.6682,0.280678693640814,0.842564
20881943596.6304,0.28052595118924,0.8424633
20892687095.5927,0.280374176899643,0.8423627
20903430594.555,0.280223442548897,0.842262
20914174093.5173,0.280073810990098,0.8421612
20924917592.4795,0.27992533620998,0.8420606
20935661091.4418,0.279778063412864,0.84196
20946404590.4041,0.279632029129893,0.8418592
20957148089.3664,0.2794872613523,0.8417585
20967891588.3287,0.279343779687389,0.8416578
20978635087.2909,0.279201595535888,0.8415572
20989378586.2532,0.279060712289306,0.8414565
21000122085.2155,0.278921125545917,0.8413559
21010865584.1778,0.278782823343982,0.8412551
21021609083.14,0.278645786410817,0.8411546
21032352582.1023,0.278509988426327,0.8410541
21043096081.0646,0.27837539629964,0.8409535
21053839580.0269,0.278241970457486,0.8408529
21064583078.9891,0.278109665142991,0.8407525
21075326577.9514,0.277978428723597,0.8406519
21086070076.9137,0.277848204006831,0.8405515
21096813575.876,0.277718928562691,0.8404509
21107557074.8382,0.277590535051467,0.8403507
21118300573.8005,0.27746295155584,0.8402504
21129044072.7628,0.277336101916146,0.84015
21139787571.7251,0.277209906067758,0.8400499
21150531070.6873,0.27708428037956,0.8399496
21161274569.6496,0.276959137992547,0.8398494
21172018068.6119,0.276834389157643,0.8397493
21182761567.5742,0.27670994157185,0.8396494
21193505066.5364,0.276585700711924,0.8395494
21204248565.4987,0.276461570164789,0.8394494
21214992064.461,0.276337451953972,0.8393495
21225735563.4233,0.276213246861377,0.8392498
21236479062.3855,0.276088854743756,0.83915
21247222561.3478,0.2759641748433,0.8390505
21257966060.3101,0.27583910609179,0.838951
21268709559.2724,0.275713547407802,0.8388515
21279453058.2346,0.275587397986513,0.8387519
21290196557.1969,0.275460557581657,0.8386526
21300940056.1592,0.27533292677926,0.8385535
21311683555.1215,0.275204407262782,0.8384543
21322427054.0838,0.275074902069352,0.8383552
21333170553.046,0.27494431583679,0.8382563
21343914052.0083,0.274812555041168,0.8381574
21354657550.9706,0.274679528224668,0.8380586
21365401049.9329,0.274545146213526,0.8379598
21376144548.8951,0.274409322325886,0.8378613
21386888047.8574,0.274271972569397,0.8377628
21397631546.8197,0.274133015828432,0.8376645
21408375045.782,0.273992374040789,0.8375662
21419118544.7442,0.273849972363808,0.8374681
21429862043.7065,0.27370573932981,0.83737
21440605542.6688,0.2735596069908,0.8372719
21451349041.6311,0.273411511052415,0.8371744
21462092540.5933,0.273261390997065,0.8370766
21472836039.5556,0.273109190196284,0.8369791
21483579538.5179,0.27295485601229,0.8368816
21494323037.4802,0.27279833988878,0.8367842
21505066536.4424,0.272639597430992,0.8366871
21515810035.4047,0.272478588475102,0.8365901
21526553534.367,0.272315277147008,0.8364933
21537297033.3293,0.272149631910588,0.8363963
21548040532.2915,0.271981625605534,0.8362998
21558784031.2538,0.271811235474851,0.8362032
21569527530.2161,0.271638443182168,0.836107
21580271029.1784,0.271463234818978,0.8360107
21591014528.1406,0.271285600901962,0.8359147
21601758027.1029,0.27110553636056,0.8358188
21612501526.0652,0.270923040514972,0.835723
21623245025.0275,0.270738117044767,0.8356275
21633988523.9897,0.27055077394831,0.835532
21644732022.952,0.270361023493228,0.8354367
21655475521.9143,0.27016888215814,0.8353416
21666219020.8766,0.269974370565901,0.8352467
21676962519.8388,0.269777513408609,0.8351519
21687706018.8011,0.269578339364662,0.8350573
21698449517.7634,0.269376881008134,0.8349628
21709193016.7257,0.269173174710772,0.8348686
21719936515.688,0.268967260536933,0.8347745
21730680014.6502,0.26875918213177,0.8346807
21741423513.6125,0.268548986603008,0.8345868
21752167012.5748,0.268336724396658,0.8344933
21762910511.5371,0.268122449167014,0.8343998
21773654010.4993,0.267906217641315,0.8343066
21784397509.4616,0.267688089479435,0.8342137
21795141008.4239,0.267468127128989,0.8341208
21805884507.3862,0.267246395676252,0.8340282
21816628006.3484,0.267022962693284,0.8339359
21827371505.3107,0.266797898081673,0.8338436
21838115004.273,0.266571273913298,0.8337516
21848858503.2353,0.266343164268541,0.8336598
21859602002.1975,0.266113645072349,0.8335681
21870345501.1598,0.265882793928583,0.8334767
21881089000.1221,0.265650689953057,0.8333855
21891832499.0844,0.265417413605714,0.8332947
